3.142807464505581E-5,0.0,20171212183258
8.225717641447821E-5,0.0,20171212183259
1.0795065609431732E-4,0.0,20171212183260
1.5823968015477372E-4,0.0,20171212183261
2.114624589569208E-4,0.0,20171212183262
2.7124306681278496E-4,0.0,20171212183263
3.1100489712435986E-4,0.0,20171212183264
3.852844262291356E-4,0.0,20171212183265
4.164016493724708E-4,0.0,20171212183266
4.80038886561334E-4,0.0,20171212183267
5.514651241945201E-4,0.0,20171212183268
6.221304741393077E-4,0.0,20171212183269
6.833395413072229E-4,0.0,20171212183270
7.148654628189139E-4,0.0,20171212183271
7.808119699740091E-4,0.0,20171212183272
8.547965789292195E-4,0.0,20171212183273
9.039529175778026E-4,0.0,20171212183274
9.402738129851348E-4,0.0,20171212183275
9.90633532707556E-4,0.0,20171212183276
0.0010216553520182284,0.0,20171212183277
0.001073146029980312,0.0,20171212183278
0.001140682366512802,0.0,20171212183279
0.0012142631333798433,0.0,20171212183280
0.0012723209192360874,0.0,20171212183281
0.0013307496360031592,0.0,20171212183282
0.0013788181538956568,0.0,20171212183283
0.001451590415689355,0.0,20171212183284
0.0014808787870004868,0.0,20171212183285
0.0015177030327361957,0.0,20171212183286
0.0015661963012161709,0.0,20171212183287
0.0016302837897105174,0.0,20171212183288
0.0016988361938604648,0.0,20171212183289
0.0017328865144748658,0.0,20171212183290
0.0017999082532458217,0.0,20171212183291
0.001857996732677497,0.0,20171212183292
0.0018834886489238576,0.0,20171212183293
0.001912333217819947,0.0,20171212183294
0.0019791997008603624,0.0,20171212183295
0.0020431881721277695,0.0,20171212183296
0.002092509438099343,0.0,20171212183297
0.002127326486223963,0.0,20171212183298
0.002169133758475631,0.0,20171212183299
0.002206097971173582,0.0,20171212183300
0.002234268986784045,0.0,20171212183301
0.0022800641785394454,0.0,20171212183302
0.002329795703499343,0.0,20171212183303
0.0023812682746314254,0.0,20171212183304
0.0024170225692962313,0.0,20171212183305
0.002482182244091633,0.0,20171212183306
0.0025240683691566154,0.0,20171212183307
0.002581939319923188,0.0,20171212183308
0.0026136142704435428,0.0,20171212183309
0.0026397272815213597,0.0,20171212183310
0.002709571665489271,0.0,20171212183311
0.0027428474620968275,0.0,20171212183312
0.0027840906633519193,0.0,20171212183313
0.0028224315331678847,0.0,20171212183314
0.002892628095464863,0.0,20171212183315
0.0029498611536326242,0.0,20171212183316
0.002983529601032024,0.0,20171212183317
0.003046682072849304,0.0,20171212183318
0.0030741010861303963,0.0,20171212183319
0.0031091433948908227,0.0,20171212183320
0.00317828033251722,0.0,20171212183321
0.0032078755289582893,0.0,20171212183322
0.00326329343161982,0.0,20171212183323
0.0033313452661440897,0.0,20171212183324
0.0033850070855637976,0.0,20171212183325
0.003422414669789324,0.0,20171212183326
0.003480670125314432,0.0,20171212183327
0.0035167355502864262,0.0,20171212183328
0.003543543929504059,0.0,20171212183329
0.0036071485163372843,0.0,20171212183330
0.0036366701852419982,0.0,20171212183331
0.003687466077306866,0.0,20171212183332
0.0037262461345332815,0.0,20171212183333
0.0037833678007795496,0.0,20171212183334
0.003812916203129538,0.0,20171212183335
0.0038532359299018356,0.0,20171212183336
0.003916341909382087,0.0,20171212183337
0.0039536906435050055,0.0,20171212183338
0.003996476769200419,0.0,20171212183339
0.004053712343064199,0.0,20171212183340
0.004102307288633585,0.0,20171212183341
0.004173544342551213,0.0,20171212183342
0.0042311223733509234,0.0,20171212183343
0.004280693456097505,0.0,20171212183344
0.004341736543400262,0.0,20171212183345
0.004394182032513267,0.0,20171212183346
0.004463951263404043,0.0,20171212183347
0.0045234796285076205,0.0,20171212183348
0.0045937640008015725,0.0,20171212183349
0.0046225269555584415,0.0,20171212183350
0.004650092425565606,0.0,20171212183351
0.00469264380763721,0.0,20171212183352
0.004723591397754494,0.0,20171212183353
0.00478433584874642,0.0,20171212183354
0.004857922215772108,0.0,20171212183355
0.004888844486636668,0.0,20171212183356
0.004927426838264915,0.0,20171212183357
0.004962242255216198,0.0,20171212183358
0.004989984376411594,0.0,20171212183359
0.005063086354534677,0.0,20171212183360
0.005124764374230008,0.0,20171212183361
0.0051505065298044035,0.0,20171212183362
0.00519591462972744,0.0,20171212183363
0.005221712362121219,0.0,20171212183364
0.005292344952528302,0.0,20171212183365
0.0053469490757771096,0.0,20171212183366
0.005387175789585843,0.0,20171212183367
0.005431609000529957,0.0,20171212183368
0.005506160205637857,0.0,20171212183369
0.005562648074395229,0.0,20171212183370
0.005595233017580712,0.0,20171212183371
0.005659068790939755,0.0,20171212183372
0.00569765091809155,0.0,20171212183373
0.005754433989472766,0.0,20171212183374
0.005793202376969127,0.0,20171212183375
0.005853574806090795,0.0,20171212183376
0.005920375188026297,0.0,20171212183377
0.005951871410875791,0.0,20171212183378
0.005983931464642538,0.0,20171212183379
0.0060476651636188145,0.0,20171212183380
0.006100057221155937,0.0,20171212183381
0.006143625107727808,0.0,20171212183382
0.006182009099695465,0.0,20171212183383
0.006236841255220213,0.0,20171212183384
0.006304080744687569,0.0,20171212183385
0.0063785230017806005,0.0,20171212183386
0.006424752971293964,0.0,20171212183387
0.006471535146257101,0.0,20171212183388
0.006525352932113457,0.0,20171212183389
0.006554411392397876,0.0,20171212183390
0.006614823770832568,0.0,20171212183391
0.006681987418031591,0.0,20171212183392
0.006716389305587627,0.0,20171212183393
0.00677551922859852,0.0,20171212183394
0.006828020522736967,0.0,20171212183395
0.006868436688768271,0.0,20171212183396
0.006915181846430004,0.0,20171212183397
0.006989376555259184,0.0,20171212183398
0.007056989133884319,0.0,20171212183399
0.0071183302660659436,0.0,20171212183400
0.007147504835773795,0.0,20171212183401
0.007216501306514754,0.0,20171212183402
0.007267559534820593,0.0,20171212183403
0.007323859245926903,0.0,20171212183404
0.007385480489539346,0.0,20171212183405
0.007422677391171759,0.0,20171212183406
0.007492045321446334,0.0,20171212183407
0.007556757217289613,0.0,20171212183408
0.007627512567308474,0.0,20171212183409
0.007690759107418389,0.0,20171212183410
0.007750095984652857,0.0,20171212183411
0.007818369549569715,0.0,20171212183412
0.007862192247200151,0.0,20171212183413
0.00790731256867908,0.0,20171212183414
0.00795727106014771,0.0,20171212183415
0.008010627635843098,0.0,20171212183416
0.008073193926224933,0.0,20171212183417
0.008110490082768266,0.0,20171212183418
0.00817152998592723,0.0,20171212183419
0.008235996884363907,0.0,20171212183420
0.008287295796001968,0.0,20171212183421
0.008325286321095575,0.0,20171212183422
0.008398374182735773,0.0,20171212183423
0.008433550452758749,0.0,20171212183424
0.008493308850161849,0.0,20171212183425
0.008543229412195439,0.0,20171212183426
0.008595803286457709,0.0,20171212183427
0.008650127414060772,0.0,20171212183428
0.008703830740314283,0.0,20171212183429
0.008734278739478225,0.0,20171212183430
0.008793235738914518,0.0,20171212183431
0.008824106691949924,0.0,20171212183432
0.008890873150618836,0.0,20171212183433
0.008949037427253146,0.0,20171212183434
0.00898607698881921,0.0,20171212183435
0.0090505682434486,0.0,20171212183436
0.00909650745435007,0.0,20171212183437
0.00916043357646629,0.0,20171212183438
0.009217735956934703,0.0,20171212183439
0.009265968369162646,0.0,20171212183440
0.009334187905814096,0.0,20171212183441
0.009374118083296069,0.0,20171212183442
0.009408152214627765,0.0,20171212183443
0.00947690774803916,0.0,20171212183444
0.00951808444992155,0.0,20171212183445
0.009569703697510435,0.0,20171212183446
0.009608278832885076,0.0,20171212183447
0.009636018102757899,0.0,20171212183448
0.00970204907251501,0.0,20171212183449
0.009747063628231594,0.0,20171212183450
0.009777414682761373,0.0,20171212183451
0.009835183174604955,0.0,20171212183452
0.009909000866179745,0.0,20171212183453
0.00995387077603823,0.0,20171212183454
0.009998055274018187,0.0,20171212183455
0.010001122073201028,0.0,20171212183456
0.010020731577822198,0.0,20171212183457
0.01003153816323273,0.0,20171212183458
0.010048430649007626,0.0,20171212183459
0.01005689473346646,0.0,20171212183460
0.010078610498507317,0.0,20171212183461
0.010093337085681976,0.0,20171212183462
0.010116958775988437,0.0,20171212183463
0.01012288131347055,0.0,20171212183464
0.010133281085496056,0.0,20171212183465
0.0101363437217482,0.0,20171212183466
0.010147944886372549,0.0,20171212183467
0.01017258288722359,0.0,20171212183468
0.010197204983949614,0.0,20171212183469
0.010216231138199278,0.0,20171212183470
0.010221602866575677,0.0,20171212183471
0.01024027028936795,0.0,20171212183472
0.010246484455100168,0.0,20171212183473
0.010258919248672558,0.0,20171212183474
0.010265435963258894,0.0,20171212183475
0.010280796720074769,0.0,20171212183476
0.010293562113608266,0.0,20171212183477
0.010314101182307639,0.0,20171212183478
0.010324368766548356,0.0,20171212183479
0.010347895256307733,0.0,20171212183480
0.010363282883016535,0.0,20171212183481
0.010377991175746247,0.0,20171212183482
0.010399467212718637,0.0,20171212183483
0.010404513127810348,0.0,20171212183484
0.010420160415003871,0.0,20171212183485
0.010436768675174384,0.0,20171212183486
0.01045445152116665,0.0,20171212183487
0.010471128446365104,0.0,20171212183488
0.010474991407519826,0.0,20171212183489
0.010482023054381515,0.0,20171212183490
0.010496824443166889,0.0,20171212183491
